Province_State,Country_Region,Total Cases
Minnesota,US,5885
Minnesota,US,10580
Minnesota,US,15617
Minnesota,US,1822
Minnesota,US,386090
Minnesota,US,5497
Minnesota,US,6122
Minnesota,US,11756
Minnesota,US,13638
Minnesota,US,2675
Minnesota,US,4362
Minnesota,US,15945
Minnesota,US,1253
Minnesota,US,3717
Minnesota,US,2201
Minnesota,US,2651
Minnesota,US,927
Minnesota,US,7498
Minnesota,US,1520
Minnesota,US,8301
Minnesota,US,2190
Minnesota,US,2530
Minnesota,US,6695
Minnesota,US,13049
Minnesota,US,7209
Minnesota,US,8464
Minnesota,US,11179
Minnesota,US,13867
Minnesota,US,2401
Minnesota,US,9889
Minnesota,US,8185
Minnesota,US,1801
Minnesota,US,53171
Minnesota,US,16465
Minnesota,US,0
Minnesota,US,4333
Minnesota,US,8584
Minnesota,US,2408
Minnesota,US,10695
Minnesota,US,3984
Minnesota,US,159678
Minnesota,US,1071
Minnesota,US,4785
Minnesota,US,4573
Minnesota,US,20749
Minnesota,US,2788
Minnesota,US,5066
Minnesota,US,48027
Minnesota,US,31981
Minnesota,US,4257
Minnesota,US,60656
Minnesota,US,61649
Minnesota,US,12045
Minnesota,US,3314
Minnesota,US,2726
Minnesota,US,8475
Minnesota,US,1047
Minnesota,US,896
Minnesota,US,6678
Minnesota,US,5241
Minnesota,US,6373
Minnesota,US,82684
Minnesota,US,3458
Minnesota,US,1951
Minnesota,US,15942
Minnesota,US,42819
Minnesota,US,3160
Mississippi,US,8590
Mississippi,US,12815
Mississippi,US,3885
Mississippi,US,6811
Mississippi,US,2819
Mississippi,US,11630
Mississippi,US,5590
Mississippi,US,3088
Mississippi,US,7015
Mississippi,US,2901
Mississippi,US,2565
Mississippi,US,4890
Mississippi,US,6224
Mississippi,US,8205
Mississippi,US,9238
Mississippi,US,8683
Mississippi,US,61488
Mississippi,US,27523
Mississippi,US,2368
Mississippi,US,8780
Mississippi,US,3897
Mississippi,US,6443
Mississippi,US,14973
Mississippi,US,66104
Mississippi,US,68037
Mississippi,US,5247
Mississippi,US,2397
Mississippi,US,307
Mississippi,US,9449
Mississippi,US,45938
Mississippi,US,6153
Mississippi,US,1791
Mississippi,US,3669
Mississippi,US,26502
Mississippi,US,2648
Mississippi,US,18938
Mississippi,US,22073
Mississippi,US,22120
Mississippi,US,4566
Mississippi,US,7703
Mississippi,US,34009
Mississippi,US,8667
Mississippi,US,10505
Mississippi,US,21310
Mississippi,US,31893
Mississippi,US,8795
Mississippi,US,12052
Mississippi,US,13798
Mississippi,US,3702
Mississippi,US,12873
Mississippi,US,7137
Mississippi,US,3635
Mississippi,US,13773
Mississippi,US,0
Mississippi,US,12443
Mississippi,US,17821
Mississippi,US,3754
Mississippi,US,12832
Mississippi,US,12842
Mississippi,US,10252
Mississippi,US,1835
Mississippi,US,47012
Mississippi,US,7887
Mississippi,US,1169
Mississippi,US,8673
Mississippi,US,5063
Mississippi,US,6731
Mississippi,US,7106
Mississippi,US,3888
Mississippi,US,8703
Mississippi,US,8946
Mississippi,US,7721
Mississippi,US,3057
Mississippi,US,0
Mississippi,US,11645
Mississippi,US,4689
Mississippi,US,12825
Mississippi,US,13015
Mississippi,US,6967
Mississippi,US,4069
Mississippi,US,1943
Mississippi,US,6747
Mississippi,US,4831
Mississippi,US,10078
Missouri,US,6722
Missouri,US,5665
Missouri,US,1815
Missouri,US,6866
Missouri,US,7963
Missouri,US,3371
Missouri,US,4457
Missouri,US,5499
Missouri,US,3260
Missouri,US,53197
Missouri,US,29734
Missouri,US,12433
Missouri,US,2076
Missouri,US,14439
Missouri,US,10881
Missouri,US,23434
Missouri,US,2691
Missouri,US,1761
Missouri,US,30193
Missouri,US,3751
Missouri,US,1996
Missouri,US,24975
Missouri,US,1922
Missouri,US,33549
Missouri,US,5749
Missouri,US,24120
Missouri,US,4792
Missouri,US,6579
Missouri,US,1815
Missouri,US,4697
Missouri,US,2027
Missouri,US,2551
Missouri,US,3966
Missouri,US,3059
Missouri,US,9718
Missouri,US,31433
Missouri,US,4094
Missouri,US,2690
Missouri,US,84976
Missouri,US,3140
Missouri,US,2465
Missouri,US,7064
Missouri,US,2408
Missouri,US,1314
Missouri,US,2972
Missouri,US,10995
Missouri,US,2695
Missouri,US,121175
Missouri,US,40835
Missouri,US,67882
Missouri,US,14723
Missouri,US,139772
Missouri,US,1189
Missouri,US,9621
Missouri,US,9250
Missouri,US,9297
Missouri,US,3365
Missouri,US,18483
Missouri,US,3167
Missouri,US,4454
Missouri,US,4264
Missouri,US,4264
Missouri,US,1966
Missouri,US,9802
Missouri,US,6205
Missouri,US,903
Missouri,US,7090
Missouri,US,4425
Missouri,US,4386
Missouri,US,2509
Missouri,US,3116
Missouri,US,4920
Missouri,US,6109
Missouri,US,13831
Missouri,US,7218
Missouri,US,2432
Missouri,US,3793
Missouri,US,0
Missouri,US,2035
Missouri,US,3800
Missouri,US,6336
Missouri,US,14937
Missouri,US,12903
Missouri,US,5220
Missouri,US,12814
Missouri,US,9932
Missouri,US,10785
Missouri,US,1177
Missouri,US,2948
Missouri,US,7202
Missouri,US,6208
Missouri,US,1392
Missouri,US,3194
Missouri,US,7228
Missouri,US,896
Missouri,US,839
Missouri,US,13875
Missouri,US,1916
Missouri,US,2075
Missouri,US,119652
Missouri,US,2618
Missouri,US,23553
Missouri,US,294789
Missouri,US,76241
Missouri,US,4846
Missouri,US,7191
Missouri,US,6942
Missouri,US,2048
Missouri,US,16064
Missouri,US,5677
Missouri,US,0
Missouri,US,6150
Missouri,US,9926
Missouri,US,7086
Missouri,US,2979
Missouri,US,10347
Missouri,US,559
Missouri,US,4585
Montana,US,2469
Montana,US,5861
Montana,US,2590
Montana,US,1545
Montana,US,2465
Montana,US,291
Montana,US,30042
Montana,US,1360
Montana,US,3518
Montana,US,485
Montana,US,2767
Montana,US,3255
Montana,US,798
Montana,US,2966
Montana,US,33849
Montana,US,41596
Montana,US,251
Montana,US,4730
Montana,US,178
Montana,US,672
Montana,US,5400
Montana,US,3149
Montana,US,283
Montana,US,8334
Montana,US,21851
Montana,US,528
Montana,US,5632
Montana,US,2392
Montana,US,452
Montana,US,597
Montana,US,1367
Montana,US,34011
Montana,US,1107
Montana,US,0
Montana,US,5132
Montana,US,45
Montana,US,1146
Montana,US,1477
Montana,US,418
Montana,US,2218
Montana,US,292
Montana,US,8512
Montana,US,3014
Montana,US,4013
Montana,US,3112
Montana,US,2435
Montana,US,917
Montana,US,9930
Montana,US,1731
Montana,US,911
Montana,US,1539
Montana,US,1411
Montana,US,148
Montana,US,0
Montana,US,2164
Montana,US,459
Montana,US,246
Montana,US,51325
Nebraska,US,7830
Nebraska,US,1295
Nebraska,US,34
Nebraska,US,104
Nebraska,US,76
Nebraska,US,1285
Nebraska,US,2524
Nebraska,US,485
Nebraska,US,655
Nebraska,US,14323
Nebraska,US,1546
Nebraska,US,2320
Nebraska,US,7291
Nebraska,US,1759
Nebraska,US,891
Nebraska,US,637
Nebraska,US,2403
Nebraska,US,1740
Nebraska,US,2972
Nebraska,US,2046
Nebraska,US,2397
Nebraska,US,7991
Nebraska,US,1512
Nebraska,US,5975
Nebraska,US,360
Nebraska,US,1405
Nebraska,US,12048
Nebraska,US,179702
Nebraska,US,410
Nebraska,US,1319
Nebraska,US,509
Nebraska,US,621
Nebraska,US,1327
Nebraska,US,4614
Nebraska,US,486
Nebraska,US,469
Nebraska,US,452
Nebraska,US,114
Nebraska,US,470
Nebraska,US,19550
Nebraska,US,2851
Nebraska,US,395
Nebraska,US,109
Nebraska,US,636
Nebraska,US,2615
Nebraska,US,129
Nebraska,US,1341
Nebraska,US,1434
Nebraska,US,945
Nebraska,US,1422
Nebraska,US,1796
Nebraska,US,136
Nebraska,US,832
Nebraska,US,1969
Nebraska,US,94771
Nebraska,US,10809
Nebraska,US,164
Nebraska,US,92
Nebraska,US,11571
Nebraska,US,77
Nebraska,US,2076
Nebraska,US,1351
Nebraska,US,898
Nebraska,US,1597
Nebraska,US,1104
Nebraska,US,3903
Nebraska,US,0
Nebraska,US,520
Nebraska,US,579
Nebraska,US,2783
Nebraska,US,1541
Nebraska,US,10382
Nebraska,US,1382
Nebraska,US,2707
Nebraska,US,2285
Nebraska,US,194
Nebraska,US,4452
Nebraska,US,58879
Nebraska,US,5594
Nebraska,US,11443
Nebraska,US,3759
Nebraska,US,1145
Nebraska,US,688
Nebraska,US,82
Nebraska,US,757
Nebraska,US,1298
Nebraska,US,113
Nebraska,US,2146
Nebraska,US,1502
Nebraska,US,875
Nebraska,US,5492
Nebraska,US,2142
Nebraska,US,851
Nebraska,US,139
Nebraska,US,4726
Nevada,US,17441
Nevada,US,7624
Nevada,US,671243
Nevada,US,8816
Nevada,US,12918
Nevada,US,124
Nevada,US,191
Nevada,US,2791
Nevada,US,1350
Nevada,US,681
Nevada,US,12266
Nevada,US,1503
Nevada,US,9156
Nevada,US,0
Nevada,US,2361
Nevada,US,197
Nevada,US,11506
Nevada,US,128178
Nevada,US,1776
New Hampshire,US,17508
New Hampshire,US,12304
New Hampshire,US,19089
New Hampshire,US,8341
New Hampshire,US,23354
New Hampshire,US,121573
New Hampshire,US,40280
New Hampshire,US,0
New Hampshire,US,84642
New Hampshire,US,37116
New Hampshire,US,11891
New Hampshire,US,2330
New Jersey,US,91788
New Jersey,US,326525
New Jersey,US,141872
New Jersey,US,169517
New Jersey,US,30511
New Jersey,US,52840
New Jersey,US,291824
New Jersey,US,91632
New Jersey,US,238646
New Jersey,US,34702
New Jersey,US,111477
New Jersey,US,275803
New Jersey,US,223671
New Jersey,US,165862
New Jersey,US,215999
New Jersey,US,0
New Jersey,US,193557
New Jersey,US,18584
New Jersey,US,98247
New Jersey,US,45639
New Jersey,US,1646
New Jersey,US,196497
New Jersey,US,32145
New Mexico,US,197256
New Mexico,US,530
New Mexico,US,24728
New Mexico,US,9347
New Mexico,US,2806
New Mexico,US,15396
New Mexico,US,755
New Mexico,US,76839
New Mexico,US,19276
New Mexico,US,9894
New Mexico,US,1375
New Mexico,US,103
New Mexico,US,1339
New Mexico,US,22978
New Mexico,US,6600
New Mexico,US,4587
New Mexico,US,8014
New Mexico,US,33328
New Mexico,US,986
New Mexico,US,17130
New Mexico,US,0
New Mexico,US,2564
New Mexico,US,13353
New Mexico,US,6228
New Mexico,US,52461
New Mexico,US,7662
New Mexico,US,45050
New Mexico,US,40271
New Mexico,US,2495
New Mexico,US,4752
New Mexico,US,7287
New Mexico,US,3331
New Mexico,US,7215
New Mexico,US,933
New Mexico,US,24060
New York,US,79420
New York,US,10902
New York,US,553117
New York,US,59296
New York,US,19417
New York,US,20651
New York,US,29741
New York,US,26845
New York,US,11907
New York,US,22943
New York,US,14041
New York,US,13569
New York,US,10245
New York,US,85482
New York,US,271310
New York,US,7832
New York,US,12239
New York,US,16758
New York,US,16743
New York,US,11130
New York,US,1105
New York,US,17616
New York,US,27473
New York,US,963672
New York,US,7412
New York,US,14516
New York,US,16984
New York,US,193746
New York,US,15172
New York,US,550940
New York,US,596334
New York,US,60061
New York,US,69636
New York,US,143714
New York,US,26432
New York,US,146219
New York,US,10655
New York,US,34956
New York,US,13425
New York,US,0
New York,US,31777
New York,US,904779
New York,US,42135
New York,US,227585
New York,US,119199
New York,US,62003
New York,US,44064
New York,US,6647
New York,US,4364
New York,US,7754
New York,US,26587
New York,US,25561
New York,US,569776
New York,US,24840
New York,US,14190
New York,US,26871
New York,US,43566
New York,US,985
New York,US,19090
New York,US,16025
New York,US,22104
New York,US,336689
New York,US,10020
New York,US,4471
North Carolina,US,61903
North Carolina,US,12774
North Carolina,US,3767
North Carolina,US,8468
North Carolina,US,7621
North Carolina,US,5553
North Carolina,US,16121
North Carolina,US,5475
North Carolina,US,12133
North Carolina,US,41118
North Carolina,US,71015
North Carolina,US,32001
North Carolina,US,72323
North Carolina,US,30392
North Carolina,US,2207
North Carolina,US,18539
North Carolina,US,6639
North Carolina,US,60653
North Carolina,US,18211
North Carolina,US,8781
North Carolina,US,5296
North Carolina,US,3486
North Carolina,US,36816
North Carolina,US,19242
North Carolina,US,32145
North Carolina,US,116118
North Carolina,US,6320
North Carolina,US,10060
North Carolina,US,56254
North Carolina,US,14938
North Carolina,US,20962
North Carolina,US,103313
North Carolina,US,17608
North Carolina,US,125590
North Carolina,US,26480
North Carolina,US,81942
North Carolina,US,2457
North Carolina,US,2968
North Carolina,US,19634
North Carolina,US,7207
North Carolina,US,160748
North Carolina,US,18892
North Carolina,US,42805
North Carolina,US,17219
North Carolina,US,33308
North Carolina,US,6384
North Carolina,US,19537
North Carolina,US,1706
North Carolina,US,61898
North Carolina,US,12191
North Carolina,US,75853
North Carolina,US,2916
North Carolina,US,20141
North Carolina,US,20330
North Carolina,US,30371
North Carolina,US,9815
North Carolina,US,6307
North Carolina,US,7620
North Carolina,US,17360
North Carolina,US,368329
North Carolina,US,4779
North Carolina,US,9045
North Carolina,US,31722
North Carolina,US,32682
North Carolina,US,64577
North Carolina,US,5934
North Carolina,US,65255
North Carolina,US,39406
North Carolina,US,0
North Carolina,US,3471
North Carolina,US,10706
North Carolina,US,18749
North Carolina,US,3569
North Carolina,US,12184
North Carolina,US,67103
North Carolina,US,5049
North Carolina,US,44680
North Carolina,US,16470
North Carolina,US,52256
North Carolina,US,27690
North Carolina,US,51689
North Carolina,US,21683
North Carolina,US,23581
North Carolina,US,12892
North Carolina,US,24087
North Carolina,US,15641
North Carolina,US,28679
North Carolina,US,5021
North Carolina,US,8370
North Carolina,US,1228
North Carolina,US,0
North Carolina,US,79423
North Carolina,US,15882
North Carolina,US,391609
North Carolina,US,5862
North Carolina,US,3908
North Carolina,US,15101
North Carolina,US,42033
North Carolina,US,23073
North Carolina,US,27780
North Carolina,US,15174
North Carolina,US,6341
North Dakota,US,689
North Dakota,US,3601
North Dakota,US,2288
North Dakota,US,170
North Dakota,US,1887
North Dakota,US,932
North Dakota,US,491
North Dakota,US,41126
North Dakota,US,71291
North Dakota,US,975
North Dakota,US,1794
North Dakota,US,599
North Dakota,US,1198
North Dakota,US,896
North Dakota,US,840
North Dakota,US,1169
North Dakota,US,515
North Dakota,US,27002
North Dakota,US,556
North Dakota,US,678
North Dakota,US,957
North Dakota,US,597
North Dakota,US,1168
North Dakota,US,557
North Dakota,US,1576
North Dakota,US,896
North Dakota,US,3650
North Dakota,US,3182
North Dakota,US,2997
North Dakota,US,13245
North Dakota,US,3882
North Dakota,US,930
North Dakota,US,378
North Dakota,US,0
North Dakota,US,2396
North Dakota,US,1250
North Dakota,US,4354
North Dakota,US,1926
North Dakota,US,664
North Dakota,US,4803
North Dakota,US,7963
North Dakota,US,1310
North Dakota,US,345
North Dakota,US,1658
North Dakota,US,72
North Dakota,US,13816
North Dakota,US,436
North Dakota,US,8281
North Dakota,US,759
North Dakota,US,2491
North Dakota,US,0
North Dakota,US,4134
North Dakota,US,24090
North Dakota,US,1219
North Dakota,US,12271
Northern Mariana Islands,US,13666
Ohio,US,8909
Ohio,US,33974
Ohio,US,14914
Ohio,US,25902
Ohio,US,19996
Ohio,US,14299
Ohio,US,19256
Ohio,US,14169
Ohio,US,116682
Ohio,US,6332
Ohio,US,10797
Ohio,US,43582
Ohio,US,65558
Ohio,US,12831
Ohio,US,29780
Ohio,US,10094
Ohio,US,14216
Ohio,US,350654
Ohio,US,15106
Ohio,US,12408
Ohio,US,56138
Ohio,US,25021
Ohio,US,47453
Ohio,US,9405
Ohio,US,366781
Ohio,US,12628
Ohio,US,10502
Ohio,US,20552
Ohio,US,48477
Ohio,US,13659
Ohio,US,238207
Ohio,US,21443
Ohio,US,8837
Ohio,US,4144
Ohio,US,7901
Ohio,US,13505
Ohio,US,8642
Ohio,US,5859
Ohio,US,17989
Ohio,US,11837
Ohio,US,18813
Ohio,US,16550
Ohio,US,61985
Ohio,US,24462
Ohio,US,52928
Ohio,US,12777
Ohio,US,89885
Ohio,US,126129
Ohio,US,11605
Ohio,US,67576
Ohio,US,24520
Ohio,US,50941
Ohio,US,6419
Ohio,US,11372
Ohio,US,31994
Ohio,US,4247
Ohio,US,162583
Ohio,US,4123
Ohio,US,9404
Ohio,US,31774
Ohio,US,3911
Ohio,US,10862
Ohio,US,0
Ohio,US,5564
Ohio,US,10359
Ohio,US,21284
Ohio,US,9998
Ohio,US,44355
Ohio,US,11659
Ohio,US,9940
Ohio,US,39253
Ohio,US,25027
Ohio,US,17612
Ohio,US,27836
Ohio,US,15784
Ohio,US,13326
Ohio,US,98019
Ohio,US,143348
Ohio,US,52689
Ohio,US,25479
Ohio,US,0
Ohio,US,19949
Ohio,US,8157
Ohio,US,3697
Ohio,US,72639
Ohio,US,15502
Ohio,US,28587
Ohio,US,11940
Ohio,US,38658
Ohio,US,6692
Oklahoma,US,9855
Oklahoma,US,1885
Oklahoma,US,4723
Oklahoma,US,1185
Oklahoma,US,7303
Oklahoma,US,2931
Oklahoma,US,17397
Oklahoma,US,10214
Oklahoma,US,48385
Oklahoma,US,19415
Oklahoma,US,17565
Oklahoma,US,5068
Oklahoma,US,714
Oklahoma,US,100720
Oklahoma,US,2119
Oklahoma,US,39391
Oklahoma,US,1698
Oklahoma,US,6017
Oklahoma,US,22790
Oklahoma,US,9756
Oklahoma,US,13701
Oklahoma,US,1237
Oklahoma,US,1040
Oklahoma,US,18127
Oklahoma,US,8648
Oklahoma,US,17218
Oklahoma,US,1260
Oklahoma,US,1601
Oklahoma,US,904
Oklahoma,US,838
Oklahoma,US,3324
Oklahoma,US,3106
Oklahoma,US,8265
Oklahoma,US,1602
Oklahoma,US,3934
Oklahoma,US,15752
Oklahoma,US,4859
Oklahoma,US,2410
Oklahoma,US,2721
Oklahoma,US,15575
Oklahoma,US,9963
Oklahoma,US,13632
Oklahoma,US,3983
Oklahoma,US,2550
Oklahoma,US,5692
Oklahoma,US,13322
Oklahoma,US,14811
Oklahoma,US,9740
Oklahoma,US,5557
Oklahoma,US,5345
Oklahoma,US,24414
Oklahoma,US,3610
Oklahoma,US,3232
Oklahoma,US,4249
Oklahoma,US,245039
Oklahoma,US,11739
Oklahoma,US,13936
Oklahoma,US,11692
Oklahoma,US,0
Oklahoma,US,5072
Oklahoma,US,23351
Oklahoma,US,13876
Oklahoma,US,16719
Oklahoma,US,26892
Oklahoma,US,3278
Oklahoma,US,1117
Oklahoma,US,31643
Oklahoma,US,7783
Oklahoma,US,12951
Oklahoma,US,13523
Oklahoma,US,7045
Oklahoma,US,1828
Oklahoma,US,212876
Oklahoma,US,152
Oklahoma,US,27073
Oklahoma,US,15779
Oklahoma,US,3299
Oklahoma,US,2738
Oklahoma,US,6175
Oregon,US,3839
Oregon,US,22192
Oregon,US,84357
Oregon,US,6364
Oregon,US,10160
Oregon,US,14955
Oregon,US,7955
Oregon,US,4676
Oregon,US,61720
Oregon,US,26067
Oregon,US,324
Oregon,US,2251
Oregon,US,1972
Oregon,US,4681
Oregon,US,54594
Oregon,US,9056
Oregon,US,20978
Oregon,US,17950
Oregon,US,1653
Oregon,US,79852
Oregon,US,9333
Oregon,US,33388
Oregon,US,9721
Oregon,US,88351
Oregon,US,3404
Oregon,US,171526
Oregon,US,0
Oregon,US,20575
Oregon,US,390
Oregon,US,5031
Oregon,US,26508
Oregon,US,3
Oregon,US,5848
Oregon,US,1576
Oregon,US,6709
Oregon,US,122406
Oregon,US,303
Oregon,US,22896
Pennsylvania,US,31676
Pennsylvania,US,339976
Pennsylvania,US,18397
Pennsylvania,US,49038
Pennsylvania,US,12845
Pennsylvania,US,126969
Pennsylvania,US,35199
Pennsylvania,US,20762
Pennsylvania,US,156462
Pennsylvania,US,55245
Pennsylvania,US,43568
Pennsylvania,US,1035
Pennsylvania,US,20240
Pennsylvania,US,44220
Pennsylvania,US,117917
Pennsylvania,US,9927
Pennsylvania,US,24425
Pennsylvania,US,11183
Pennsylvania,US,19721
Pennsylvania,US,24932
Pennsylvania,US,63042
Pennsylvania,US,72651
Pennsylvania,US,141966
Pennsylvania,US,8605
Pennsylvania,US,72139
Pennsylvania,US,39057
Pennsylvania,US,2550
Pennsylvania,US,51643
Pennsylvania,US,5067
Pennsylvania,US,10696
Pennsylvania,US,13887
Pennsylvania,US,21937
Pennsylvania,US,11268
Pennsylvania,US,5742
Pennsylvania,US,59181
Pennsylvania,US,150890
Pennsylvania,US,23172
Pennsylvania,US,45680
Pennsylvania,US,111635
Pennsylvania,US,94872
Pennsylvania,US,35015
Pennsylvania,US,9809
Pennsylvania,US,28403
Pennsylvania,US,15166
Pennsylvania,US,48163
Pennsylvania,US,200208
Pennsylvania,US,5989
Pennsylvania,US,100150
Pennsylvania,US,28684
Pennsylvania,US,0
Pennsylvania,US,10451
Pennsylvania,US,394710
Pennsylvania,US,13435
Pennsylvania,US,3882
Pennsylvania,US,42680
Pennsylvania,US,9772
Pennsylvania,US,22271
Pennsylvania,US,1390
Pennsylvania,US,10136
Pennsylvania,US,10189
Pennsylvania,US,0
Pennsylvania,US,13563
Pennsylvania,US,13835
Pennsylvania,US,9754
Pennsylvania,US,63639
Pennsylvania,US,13364
Pennsylvania,US,99366
Pennsylvania,US,6563
Pennsylvania,US,147850
Puerto Rico,US,6873
Puerto Rico,US,12796
Puerto Rico,US,16396
Puerto Rico,US,8382
Puerto Rico,US,8444
Puerto Rico,US,8391
Puerto Rico,US,29855
Puerto Rico,US,5679
Puerto Rico,US,7631
Puerto Rico,US,9554
Puerto Rico,US,66656
Puerto Rico,US,14231
Puerto Rico,US,44456
Puerto Rico,US,11445
Puerto Rico,US,13002
Puerto Rico,US,51188
Puerto Rico,US,7355
Puerto Rico,US,14712
Puerto Rico,US,3256
Puerto Rico,US,5339
Puerto Rico,US,14325
Puerto Rico,US,11733
Puerto Rico,US,6058
Puerto Rico,US,12137
Puerto Rico,US,540
Puerto Rico,US,12356
Puerto Rico,US,9675
Puerto Rico,US,4760
Puerto Rico,US,3938
Puerto Rico,US,12231
Puerto Rico,US,5881
Puerto Rico,US,30371
Puerto Rico,US,14835
Puerto Rico,US,12064
Puerto Rico,US,5091
Puerto Rico,US,17357
Puerto Rico,US,14284
Puerto Rico,US,5642
Puerto Rico,US,14766
Puerto Rico,US,12948
Puerto Rico,US,6978
Puerto Rico,US,11260
Puerto Rico,US,2889
Puerto Rico,US,12316
Puerto Rico,US,5705
Puerto Rico,US,5221
Puerto Rico,US,12613
Puerto Rico,US,1620
Puerto Rico,US,3340
Puerto Rico,US,22561
Puerto Rico,US,13331
Puerto Rico,US,9268
Puerto Rico,US,7354
Puerto Rico,US,9769
Puerto Rico,US,6613
Puerto Rico,US,434
Puerto Rico,US,5801
Puerto Rico,US,5880
Puerto Rico,US,42065
Puerto Rico,US,9062
Puerto Rico,US,4406
Puerto Rico,US,14471
Puerto Rico,US,6516
Puerto Rico,US,8543
Puerto Rico,US,9243
Puerto Rico,US,101521
Puerto Rico,US,11965
Puerto Rico,US,13872
Puerto Rico,US,6709
Puerto Rico,US,21933
Puerto Rico,US,24623
Puerto Rico,US,19390
Puerto Rico,US,25651
Puerto Rico,US,8357
Puerto Rico,US,12092
Puerto Rico,US,20382
Puerto Rico,US,1800
Puerto Rico,US,7630
Puerto Rico,US,10310
Puerto Rico,US,11342
Rhode Island,US,17778
Rhode Island,US,64423
Rhode Island,US,26526
Rhode Island,US,0
Rhode Island,US,278748
Rhode Island,US,30145
Rhode Island,US,43077
South Carolina,US,7826
South Carolina,US,52428
South Carolina,US,2429
South Carolina,US,70200
South Carolina,US,4295
South Carolina,US,6803
South Carolina,US,54220
South Carolina,US,66396
South Carolina,US,3615
South Carolina,US,139282
South Carolina,US,18526
South Carolina,US,12714
South Carolina,US,14947
South Carolina,US,10814
South Carolina,US,11436
South Carolina,US,22359
South Carolina,US,11769
South Carolina,US,71341
South Carolina,US,8423
South Carolina,US,7690
South Carolina,US,50562
South Carolina,US,19822
South Carolina,US,207151
South Carolina,US,26923
South Carolina,US,6070
South Carolina,US,120997
South Carolina,US,7299
South Carolina,US,27965
South Carolina,US,31562
South Carolina,US,23072
South Carolina,US,5112
South Carolina,US,124164
South Carolina,US,10679
South Carolina,US,9949
South Carolina,US,2756
South Carolina,US,16493
South Carolina,US,29076
South Carolina,US,29721
South Carolina,US,0
South Carolina,US,54706
South Carolina,US,161232
South Carolina,US,4681
South Carolina,US,117410
South Carolina,US,35665
South Carolina,US,0
South Carolina,US,9971
South Carolina,US,10407
South Carolina,US,95610
South Dakota,US,899
South Dakota,US,5577
South Dakota,US,948
South Dakota,US,2569
South Dakota,US,9517
South Dakota,US,12185
South Dakota,US,1685
South Dakota,US,693
South Dakota,US,3252
South Dakota,US,306
South Dakota,US,3679
South Dakota,US,976
South Dakota,US,3951
South Dakota,US,10635
South Dakota,US,1196
South Dakota,US,2489
South Dakota,US,7083
South Dakota,US,1513
South Dakota,US,1200
South Dakota,US,3436
South Dakota,US,825
South Dakota,US,1069
South Dakota,US,2495
South Dakota,US,712
South Dakota,US,2425
South Dakota,US,1221
South Dakota,US,531
South Dakota,US,1806
South Dakota,US,679
South Dakota,US,744
South Dakota,US,222
South Dakota,US,5115
South Dakota,US,2041
South Dakota,US,361
South Dakota,US,745
South Dakota,US,488
South Dakota,US,195
South Dakota,US,1568
South Dakota,US,2635
South Dakota,US,7780
South Dakota,US,17489
South Dakota,US,1432
South Dakota,US,955
South Dakota,US,1502
South Dakota,US,534
South Dakota,US,8389
South Dakota,US,653
South Dakota,US,539
South Dakota,US,65212
South Dakota,US,1692
South Dakota,US,5060
South Dakota,US,0
South Dakota,US,38893
South Dakota,US,805
South Dakota,US,810
South Dakota,US,2853
South Dakota,US,675
South Dakota,US,1692
South Dakota,US,737
South Dakota,US,269
South Dakota,US,3914
South Dakota,US,1710
South Dakota,US,2292
South Dakota,US,0
South Dakota,US,4371
South Dakota,US,1498
South Dakota,US,6992
South Dakota,US,716
Tennessee,US,27983
Tennessee,US,18181
Tennessee,US,5711
Tennessee,US,5424
Tennessee,US,49483
Tennessee,US,39220
Tennessee,US,16089
Tennessee,US,5208
Tennessee,US,11688
Tennessee,US,21598
Tennessee,US,13207
Tennessee,US,7157
Tennessee,US,11258
Tennessee,US,2660
Tennessee,US,14862
Tennessee,US,21036
Tennessee,US,6534
Tennessee,US,19583
Tennessee,US,235552
Tennessee,US,7768
Tennessee,US,4571
Tennessee,US,20237
Tennessee,US,15767
Tennessee,US,14255
Tennessee,US,7098
Tennessee,US,16220
Tennessee,US,21964
Tennessee,US,11520
Tennessee,US,8299
Tennessee,US,28001
Tennessee,US,4642
Tennessee,US,24702
Tennessee,US,122069
Tennessee,US,2639
Tennessee,US,9533
Tennessee,US,10917
Tennessee,US,21720
Tennessee,US,8063
Tennessee,US,11166
Tennessee,US,10220
Tennessee,US,8560
Tennessee,US,3063
Tennessee,US,6156
Tennessee,US,3904
Tennessee,US,19808
Tennessee,US,6116
Tennessee,US,159870
Tennessee,US,3184
Tennessee,US,9432
Tennessee,US,16971
Tennessee,US,4164
Tennessee,US,11797
Tennessee,US,18847
Tennessee,US,10411
Tennessee,US,39819
Tennessee,US,11097
Tennessee,US,12736
Tennessee,US,35082
Tennessee,US,20057
Tennessee,US,9583
Tennessee,US,4175
Tennessee,US,18390
Tennessee,US,63699
Tennessee,US,2744
Tennessee,US,7856
Tennessee,US,13497
Tennessee,US,63194
Tennessee,US,8675
Tennessee,US,2810
Tennessee,US,2195
Tennessee,US,5650
Tennessee,US,29759
Tennessee,US,11818
Tennessee,US,19707
Tennessee,US,26090
Tennessee,US,117004
Tennessee,US,12228
Tennessee,US,5167
Tennessee,US,36653
Tennessee,US,293983
Tennessee,US,7332
Tennessee,US,3773
Tennessee,US,60331
Tennessee,US,65582
Tennessee,US,22044
Tennessee,US,4738
Tennessee,US,43303
Tennessee,US,6820
Tennessee,US,7006
